        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000004        0.00000003        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000005        0.00000007        0.00000002        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000009        0.00000011        0.00000004        0.00000001        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000001        0.00000012        0.00000016        0.00000007        0.00000002        0.00000001 
        0.00000000       -0.00000000       -0.00000000        0.00000000        0.00000011        0.00000018        0.00000010        0.00000004        0.00000001 
       -0.00000000        0.00000000        0.00000000        0.00000001        0.00000013        0.00000019        0.00000011        0.00000007        0.00000002 
       -0.00000000       -0.00000000       -0.00000000        0.00000001        0.00000015        0.00000022        0.00000013        0.00000007        0.00000003 
       -0.00000000        0.00000000        0.00000000        0.00000002        0.00000017        0.00000025        0.00000014        0.00000008        0.00000002 
        0.00000000        0.00000000        0.00000001        0.00000003        0.00000020        0.00000028        0.00000016        0.00000008        0.00000002 
        0.00000000        0.00000000        0.00000001        0.00000004        0.00000023        0.00000032        0.00000018        0.00000009        0.00000003 
        0.00000000        0.00000001        0.00000002        0.00000005        0.00000027        0.00000036        0.00000020        0.00000011        0.00000003 
        0.00000000        0.00000001        0.00000003        0.00000006        0.00000031        0.00000040        0.00000023        0.00000012        0.00000004 
        0.00000000        0.00000001        0.00000003        0.00000008        0.00000035        0.00000046        0.00000026        0.00000014        0.00000004 
        0.00000001        0.00000002        0.00000004        0.00000009        0.00000040        0.00000051        0.00000030        0.00000016        0.00000005 
        0.00000001        0.00000002        0.00000005        0.00000011        0.00000044        0.00000057        0.00000033        0.00000018        0.00000006 
        0.00000001        0.00000003        0.00000006        0.00000013        0.00000050        0.00000063        0.00000037        0.00000020        0.00000006 
        0.00000001        0.00000004        0.00000007        0.00000015        0.00000056        0.00000070        0.00000041        0.00000022        0.00000007 
        0.00000001        0.00000004        0.00000008        0.00000017        0.00000062        0.00000078        0.00000046        0.00000024        0.00000008 
        0.00000001        0.00000005        0.00000010        0.00000020        0.00000069        0.00000087        0.00000051        0.00000027        0.00000008 
        0.00000002        0.00000006        0.00000011        0.00000022        0.00000077        0.00000096        0.00000056        0.00000030        0.00000009 
        0.00000002        0.00000006        0.00000013        0.00000025        0.00000086        0.00000107        0.00000062        0.00000033        0.00000010 
        0.00000002        0.00000007        0.00000014        0.00000029        0.00000095        0.00000118        0.00000069        0.00000037        0.00000012 
        0.00000003        0.00000008        0.00000016        0.00000032        0.00000105        0.00000131        0.00000077        0.00000041        0.00000013 
        0.00000003        0.00000009        0.00000018        0.00000036        0.00000117        0.00000144        0.00000085        0.00000045        0.00000014 
        0.00000003        0.00000010        0.00000020        0.00000040        0.00000129        0.00000159        0.00000094        0.00000050        0.00000016 
        0.00000004        0.00000012        0.00000023        0.00000044        0.00000142        0.00000176        0.00000103        0.00000055        0.00000017 
        0.00000004        0.00000013        0.00000025        0.00000049        0.00000157        0.00000194        0.00000114        0.00000061        0.00000019 
        0.00000004        0.00000014        0.00000028        0.00000055        0.00000174        0.00000214        0.00000126        0.00000067        0.00000021 
        0.00000005        0.00000016        0.00000031        0.00000061        0.00000191        0.00000236        0.00000139        0.00000074        0.00000023 
        0.00000006        0.00000018        0.00000035        0.00000067        0.00000211        0.00000259        0.00000153        0.00000082        0.00000026 
        0.00000006        0.00000020        0.00000038        0.00000075        0.00000232        0.00000285        0.00000169        0.00000090        0.00000028 
        0.00000007        0.00000022        0.00000043        0.00000083        0.00000256        0.00000314        0.00000185        0.00000099        0.00000031 
        0.00000008        0.00000025        0.00000047        0.00000091        0.00000281        0.00000345        0.00000204        0.00000109        0.00000034 
        0.00000008        0.00000027        0.00000052        0.00000101        0.00000309        0.00000379        0.00000224        0.00000120        0.00000038 
        0.00000009        0.00000030        0.00000058        0.00000111        0.00000340        0.00000416        0.00000246        0.00000132        0.00000042 
        0.00000010        0.00000033        0.00000064        0.00000123        0.00000373        0.00000457        0.00000270        0.00000145        0.00000046 
        0.00000011        0.00000037        0.00000070        0.00000135        0.00000409        0.00000501        0.00000297        0.00000159        0.00000050 
