        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000003        0.00000003        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000005        0.00000006        0.00000002        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000008        0.00000010        0.00000004        0.00000001 
        0.00000000        0.00000000        0.00000001        0.00000011        0.00000015        0.00000006        0.00000002 
       -0.00000000       -0.00000001       -0.00000000        0.00000009        0.00000015        0.00000009        0.00000003 
        0.00000000        0.00000000        0.00000000        0.00000010        0.00000015        0.00000009        0.00000004 
        0.00000000        0.00000000        0.00000000        0.00000011        0.00000016        0.00000008        0.00000003 
        0.00000000        0.00000000        0.00000000        0.00000012        0.00000017        0.00000008        0.00000002 
        0.00000000        0.00000000        0.00000001        0.00000013        0.00000018        0.00000009        0.00000003 
        0.00000000        0.00000000        0.00000001        0.00000014        0.00000020        0.00000010        0.00000003 
        0.00000000        0.00000000        0.00000001        0.00000016        0.00000022        0.00000011        0.00000003 
        0.00000000        0.00000000        0.00000002        0.00000018        0.00000025        0.00000012        0.00000004 
        0.00000000        0.00000001        0.00000002        0.00000020        0.00000028        0.00000014        0.00000004 
        0.00000000        0.00000001        0.00000003        0.00000023        0.00000031        0.00000016        0.00000005 
        0.00000000        0.00000001        0.00000003        0.00000025        0.00000034        0.00000017        0.00000005 
        0.00000000        0.00000001        0.00000004        0.00000028        0.00000037        0.00000019        0.00000006 
        0.00000000        0.00000001        0.00000004        0.00000030        0.00000041        0.00000021        0.00000006 
        0.00000001        0.00000002        0.00000005        0.00000034        0.00000045        0.00000023        0.00000007 
        0.00000001        0.00000002        0.00000005        0.00000037        0.00000050        0.00000025        0.00000008 
        0.00000001        0.00000002        0.00000006        0.00000041        0.00000055        0.00000028        0.00000009 
        0.00000001        0.00000002        0.00000007        0.00000045        0.00000061        0.00000031        0.00000010 
        0.00000001        0.00000003        0.00000008        0.00000050        0.00000067        0.00000034        0.00000010 
        0.00000001        0.00000003        0.00000009        0.00000055        0.00000074        0.00000037        0.00000012 
        0.00000001        0.00000003        0.00000010        0.00000061        0.00000082        0.00000041        0.00000013 
        0.00000001        0.00000004        0.00000011        0.00000067        0.00000090        0.00000046        0.00000014 
        0.00000001        0.00000004        0.00000012        0.00000074        0.00000099        0.00000050        0.00000016 
        0.00000002        0.00000005        0.00000013        0.00000082        0.00000109        0.00000055        0.00000017 
        0.00000002        0.00000005        0.00000015        0.00000090        0.00000119        0.00000061        0.00000019 
        0.00000002        0.00000006        0.00000016        0.00000099        0.00000131        0.00000067        0.00000021 
        0.00000002        0.00000007        0.00000018        0.00000109        0.00000144        0.00000073        0.00000023 
