        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000011        0.00000012        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000016        0.00000017        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000003        0.00000026        0.00000023        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000001        0.00000030        0.00000034        0.00000004        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000001        0.00000037        0.00000043        0.00000007        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000004        0.00000050        0.00000057        0.00000010        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000005        0.00000060        0.00000071        0.00000014        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000006        0.00000073        0.00000087        0.00000022        0.00000003        0.00000000        0.00000000        0.00000000 
        0.00000011        0.00000090        0.00000105        0.00000030        0.00000005        0.00000000        0.00000000        0.00000000 
        0.00000016        0.00000109        0.00000126        0.00000039        0.00000008        0.00000000        0.00000000        0.00000000 
        0.00000019        0.00000126        0.00000148        0.00000049        0.00000013        0.00000002        0.00000000        0.00000000 
        0.00000024        0.00000149        0.00000174        0.00000061        0.00000017        0.00000003        0.00000000        0.00000000 
        0.00000031        0.00000173        0.00000202        0.00000076        0.00000024        0.00000005        0.00000000        0.00000000 
        0.00000036        0.00000199        0.00000233        0.00000091        0.00000031        0.00000007        0.00000000        0.00000000 
        0.00000043        0.00000229        0.00000268        0.00000109        0.00000040        0.00000011        0.00000002        0.00000000 
        0.00000052        0.00000263        0.00000306        0.00000128        0.00000050        0.00000016        0.00000003        0.00000000 
        0.00000061        0.00000300        0.00000349        0.00000150        0.00000061        0.00000021        0.00000005        0.00000000 
        0.00000071        0.00000339        0.00000396        0.00000174        0.00000074        0.00000027        0.00000008        0.00000001 
        0.00000082        0.00000384        0.00000448        0.00000201        0.00000088        0.00000034        0.00000010        0.00000002 
        0.00000094        0.00000433        0.00000505        0.00000231        0.00000104        0.00000043        0.00000014        0.00000003 
        0.00000107        0.00000487        0.00000567        0.00000264        0.00000122        0.00000052        0.00000019        0.00000004 
        0.00000122        0.00000546        0.00000637        0.00000301        0.00000142        0.00000063        0.00000024        0.00000006 
        0.00000139        0.00000612        0.00000714        0.00000341        0.00000165        0.00000075        0.00000031        0.00000008 
        0.00000156        0.00000684        0.00000798        0.00000386        0.00000189        0.00000089        0.00000038        0.00000010 
