        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000004        0.00000004        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000006        0.00000007        0.00000001        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000010        0.00000013        0.00000003        0.00000000        0.00000000        0.00000000        0.00000000 
       -0.00000000        0.00000013        0.00000019        0.00000007        0.00000002        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000017        0.00000024        0.00000011        0.00000005        0.00000001        0.00000000        0.00000000 
        0.00000001        0.00000021        0.00000030        0.00000015        0.00000007        0.00000003        0.00000001        0.00000000 
        0.00000002        0.00000026        0.00000037        0.00000020        0.00000010        0.00000005        0.00000002        0.00000000 
        0.00000003        0.00000032        0.00000044        0.00000024        0.00000014        0.00000008        0.00000003        0.00000001 
        0.00000004        0.00000038        0.00000053        0.00000030        0.00000017        0.00000010        0.00000005        0.00000001 
        0.00000005        0.00000046        0.00000062        0.00000036        0.00000021        0.00000012        0.00000007        0.00000002 
        0.00000007        0.00000054        0.00000072        0.00000043        0.00000026        0.00000015        0.00000008        0.00000002 
        0.00000009        0.00000063        0.00000084        0.00000051        0.00000031        0.00000018        0.00000010        0.00000003 
        0.00000011        0.00000072        0.00000096        0.00000059        0.00000037        0.00000022        0.00000011        0.00000004 
        0.00000013        0.00000083        0.00000109        0.00000068        0.00000043        0.00000026        0.00000014        0.00000004 
        0.00000015        0.00000094        0.00000124        0.00000078        0.00000049        0.00000030        0.00000016        0.00000005 
        0.00000018        0.00000106        0.00000139        0.00000088        0.00000056        0.00000035        0.00000019        0.00000006 
        0.00000021        0.00000120        0.00000156        0.00000099        0.00000064        0.00000040        0.00000021        0.00000007 
        0.00000024        0.00000135        0.00000175        0.00000112        0.00000073        0.00000045        0.00000025        0.00000008 
        0.00000027        0.00000151        0.00000196        0.00000126        0.00000082        0.00000051        0.00000028        0.00000009 
        0.00000031        0.00000169        0.00000218        0.00000140        0.00000092        0.00000057        0.00000031        0.00000010 
        0.00000035        0.00000188        0.00000243        0.00000157        0.00000102        0.00000064        0.00000035        0.00000011 
        0.00000040        0.00000210        0.00000270        0.00000175        0.00000114        0.00000071        0.00000039        0.00000012 
        0.00000045        0.00000233        0.00000300        0.00000194        0.00000127        0.00000080        0.00000044        0.00000014 
        0.00000050        0.00000259        0.00000333        0.00000216        0.00000142        0.00000089        0.00000049        0.00000016 
        0.00000056        0.00000287        0.00000368        0.00000239        0.00000157        0.00000099        0.00000054        0.00000017 
