        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000005        0.00000005        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000008        0.00000007        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000014        0.00000013        0.00000000        0.00000000        0.00000000 
       -0.00000000        0.00000001        0.00000019        0.00000021        0.00000003        0.00000000        0.00000000 
        0.00000000        0.00000003        0.00000026        0.00000028        0.00000004        0.00000000        0.00000000 
        0.00000000        0.00000003        0.00000032        0.00000037        0.00000009        0.00000001        0.00000000 
        0.00000002        0.00000007        0.00000041        0.00000047        0.00000013        0.00000002        0.00000000 
        0.00000002        0.00000008        0.00000050        0.00000058        0.00000019        0.00000005        0.00000001 
        0.00000003        0.00000013        0.00000062        0.00000071        0.00000025        0.00000007        0.00000001 
        0.00000004        0.00000017        0.00000075        0.00000085        0.00000031        0.00000010        0.00000002 
        0.00000006        0.00000023        0.00000090        0.00000101        0.00000039        0.00000014        0.00000003 
        0.00000008        0.00000030        0.00000107        0.00000119        0.00000048        0.00000018        0.00000005 
        0.00000010        0.00000037        0.00000126        0.00000139        0.00000058        0.00000023        0.00000006 
        0.00000012        0.00000046        0.00000147        0.00000160        0.00000069        0.00000029        0.00000008 
        0.00000015        0.00000055        0.00000170        0.00000185        0.00000082        0.00000035        0.00000009 
        0.00000018        0.00000065        0.00000195        0.00000211        0.00000096        0.00000041        0.00000011 
        0.00000021        0.00000076        0.00000222        0.00000241        0.00000111        0.00000049        0.00000014 
        0.00000024        0.00000089        0.00000253        0.00000273        0.00000128        0.00000057        0.00000016 
        0.00000028        0.00000103        0.00000287        0.00000309        0.00000146        0.00000066        0.00000019 
        0.00000033        0.00000118        0.00000324        0.00000348        0.00000167        0.00000076        0.00000022 
        0.00000037        0.00000135        0.00000364        0.00000391        0.00000189        0.00000087        0.00000025 
        0.00000043        0.00000154        0.00000409        0.00000438        0.00000213        0.00000099        0.00000029 
        0.00000049        0.00000174        0.00000458        0.00000490        0.00000240        0.00000113        0.00000033 
        0.00000055        0.00000197        0.00000512        0.00000546        0.00000270        0.00000127        0.00000037 
        0.00000063        0.00000222        0.00000571        0.00000609        0.00000302        0.00000143        0.00000042 
        0.00000071        0.00000249        0.00000636        0.00000678        0.00000338        0.00000161        0.00000047 
        0.00000079        0.00000279        0.00000707        0.00000753        0.00000377        0.00000180        0.00000053 
        0.00000089        0.00000311        0.00000785        0.00000835        0.00000420        0.00000201        0.00000059 
        0.00000099        0.00000347        0.00000871        0.00000926        0.00000467        0.00000224        0.00000066 
        0.00000111        0.00000387        0.00000965        0.00001025        0.00000519        0.00000249        0.00000074 
