        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000009        0.00000009        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000013        0.00000014        0.00000000 
        0.00000000        0.00000000       -0.00000000        0.00000017        0.00000017        0.00000000 
        0.00000000       -0.00000000       -0.00000000        0.00000021        0.00000021        0.00000000 
        0.00000000       -0.00000000       -0.00000000        0.00000025        0.00000029        0.00000004 
       -0.00000000        0.00000000       -0.00000002        0.00000030        0.00000039        0.00000007 
       -0.00000000        0.00000000       -0.00000002        0.00000037        0.00000050        0.00000010 
        0.00000000        0.00000000       -0.00000002        0.00000044        0.00000059        0.00000012 
        0.00000000        0.00000000       -0.00000002        0.00000052        0.00000070        0.00000015 
        0.00000000        0.00000000       -0.00000004        0.00000059        0.00000084        0.00000020 
        0.00000000       -0.00000001       -0.00000002        0.00000072        0.00000100        0.00000025 
        0.00000000       -0.00000001       -0.00000001        0.00000084        0.00000117        0.00000030 
        0.00000000       -0.00000001        0.00000000        0.00000098        0.00000136        0.00000036 
        0.00000000       -0.00000001        0.00000000        0.00000111        0.00000154        0.00000040 
        0.00000000       -0.00000002        0.00000001        0.00000128        0.00000176        0.00000047 
       -0.00000000       -0.00000002        0.00000003        0.00000148        0.00000201        0.00000054 
       -0.00000000       -0.00000002        0.00000006        0.00000169        0.00000228        0.00000062 
       -0.00000000       -0.00000002        0.00000008        0.00000189        0.00000255        0.00000070 
       -0.00000000       -0.00000002        0.00000010        0.00000214        0.00000285        0.00000079 
       -0.00000001       -0.00000003        0.00000014        0.00000241        0.00000320        0.00000089 
       -0.00000000       -0.00000002        0.00000019        0.00000272        0.00000358        0.00000099 
       -0.00000000       -0.00000001        0.00000024        0.00000306        0.00000400        0.00000111 
       -0.00000000       -0.00000001        0.00000029        0.00000342        0.00000445        0.00000125 
       -0.00000001       -0.00000001        0.00000035        0.00000382        0.00000495        0.00000138 
       -0.00000001        0.00000000        0.00000042        0.00000426        0.00000549        0.00000154 
       -0.00000000        0.00000002        0.00000051        0.00000475        0.00000610        0.00000172 
       -0.00000000        0.00000004        0.00000060        0.00000529        0.00000676        0.00000191 
       -0.00000000        0.00000005        0.00000069        0.00000587        0.00000749        0.00000212 
        0.00000000        0.00000007        0.00000080        0.00000651        0.00000828        0.00000235 
        0.00000000        0.00000009        0.00000092        0.00000722        0.00000915        0.00000260 
        0.00000001        0.00000013        0.00000106        0.00000800        0.00001011        0.00000288 
        0.00000002        0.00000016        0.00000121        0.00000885        0.00001116        0.00000318 
        0.00000002        0.00000020        0.00000137        0.00000977        0.00001231        0.00000351 
        0.00000003        0.00000024        0.00000155        0.00001079        0.00001357        0.00000388 
        0.00000004        0.00000029        0.00000175        0.00001190        0.00001495        0.00000428 
        0.00000005        0.00000034        0.00000197        0.00001312        0.00001645        0.00000472 
        0.00000007        0.00000040        0.00000221        0.00001445        0.00001810        0.00000520 
        0.00000008        0.00000047        0.00000247        0.00001591        0.00001990        0.00000572 
        0.00000010        0.00000054        0.00000277        0.00001750        0.00002187        0.00000630 
        0.00000012        0.00000062        0.00000309        0.00001923        0.00002401        0.00000693 
        0.00000014        0.00000071        0.00000344        0.00002113        0.00002635        0.00000761 
        0.00000016        0.00000081        0.00000383        0.00002320        0.00002890        0.00000836 
        0.00000018        0.00000092        0.00000425        0.00002545        0.00003168        0.00000918 
        0.00000021        0.00000104        0.00000472        0.00002791        0.00003471        0.00001007 
