        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000        0.00000000 
        0.00000000        0.00000003        0.00000003        0.00000000        0.00000000        0.00000000 
       -0.00000001        0.00000003        0.00000006        0.00000002        0.00000000        0.00000000 
       -0.00000000        0.00000007        0.00000010        0.00000004        0.00000001        0.00000000 
        0.00000000        0.00000010        0.00000014        0.00000006        0.00000002        0.00000001 
        0.00000000        0.00000013        0.00000018        0.00000009        0.00000004        0.00000001 
        0.00000000        0.00000012        0.00000020        0.00000012        0.00000006        0.00000002 
        0.00000001        0.00000013        0.00000020        0.00000013        0.00000008        0.00000002 
        0.00000001        0.00000015        0.00000022        0.00000013        0.00000008        0.00000003 
        0.00000001        0.00000017        0.00000024        0.00000014        0.00000007        0.00000002 
        0.00000001        0.00000019        0.00000027        0.00000015        0.00000007        0.00000002 
        0.00000001        0.00000021        0.00000030        0.00000016        0.00000008        0.00000003 
        0.00000002        0.00000023        0.00000033        0.00000018        0.00000009        0.00000003 
        0.00000002        0.00000026        0.00000037        0.00000021        0.00000011        0.00000003 
        0.00000002        0.00000029        0.00000041        0.00000023        0.00000012        0.00000004 
        0.00000003        0.00000032        0.00000046        0.00000026        0.00000013        0.00000004 
        0.00000003        0.00000036        0.00000051        0.00000029        0.00000015        0.00000005 
        0.00000003        0.00000040        0.00000057        0.00000032        0.00000017        0.00000005 
        0.00000004        0.00000044        0.00000063        0.00000036        0.00000018        0.00000006 
        0.00000004        0.00000049        0.00000070        0.00000039        0.00000020        0.00000006 
        0.00000005        0.00000054        0.00000077        0.00000044        0.00000023        0.00000007 
        0.00000005        0.00000060        0.00000085        0.00000048        0.00000025        0.00000008 
        0.00000006        0.00000066        0.00000094        0.00000053        0.00000028        0.00000009 
        0.00000006        0.00000073        0.00000104        0.00000059        0.00000031        0.00000010 
        0.00000007        0.00000081        0.00000115        0.00000065        0.00000034        0.00000011 
        0.00000008        0.00000089        0.00000127        0.00000072        0.00000037        0.00000012 
        0.00000009        0.00000098        0.00000140        0.00000079        0.00000041        0.00000013 
        0.00000010        0.00000108        0.00000154        0.00000087        0.00000046        0.00000014 
        0.00000011        0.00000119        0.00000170        0.00000096        0.00000050        0.00000016 
        0.00000012        0.00000131        0.00000187        0.00000106        0.00000055        0.00000017 
        0.00000013        0.00000144        0.00000205        0.00000117        0.00000061        0.00000019 
        0.00000014        0.00000159        0.00000226        0.00000128        0.00000067        0.00000021 
        0.00000016        0.00000174        0.00000248        0.00000141        0.00000074        0.00000023 
        0.00000018        0.00000191        0.00000272        0.00000155        0.00000081        0.00000025 
        0.00000019        0.00000210        0.00000299        0.00000170        0.00000089        0.00000028 
        0.00000021        0.00000230        0.00000328        0.00000187        0.00000098        0.00000031 
        0.00000023        0.00000253        0.00000359        0.00000205        0.00000107        0.00000034 
        0.00000026        0.00000277        0.00000394        0.00000225        0.00000118        0.00000037 
        0.00000028        0.00000303        0.00000431        0.00000246        0.00000129        0.00000040 
        0.00000031        0.00000332        0.00000472        0.00000270        0.00000141        0.00000044 
        0.00000034        0.00000363        0.00000516        0.00000295        0.00000155        0.00000048 
        0.00000037        0.00000397        0.00000564        0.00000323        0.00000169        0.00000053 
        0.00000041        0.00000434        0.00000616        0.00000353        0.00000185        0.00000058 
        0.00000045        0.00000474        0.00000673        0.00000386        0.00000202        0.00000063 
        0.00000049        0.00000517        0.00000734        0.00000421        0.00000221        0.00000069 
        0.00000054        0.00000564        0.00000801        0.00000460        0.00000241        0.00000075 
        0.00000059        0.00000615        0.00000873        0.00000501        0.00000263        0.00000082 
        0.00000064        0.00000670        0.00000951        0.00000546        0.00000287        0.00000090 
